scid,message_count,percentage_of_total
948656433464279041,2,0.0
994838120922218498,2,0.0
995825482445684736,2,0.0
907512708455792647,2,0.0
956876382431674368,2,0.0
950440941043384320,2,0.0
901908497690853376,2,0.0
856053365232107520,2,0.0
995048127647580160,2,0.0
1000936012448989184,2,0.0
975448233276801024,2,0.0
999069041735434240,2,0.0
745110442890559488,2,0.0
855029719852056577,2,0.0
916954214725910528,2,0.0
852792213757755392,2,0.0
1006698552908316672,2,0.0
823681543809728519,2,0.0
999225172227522560,2,0.0
803565978683441153,2,0.0
992662187411767296,2,0.0
1001711168069763073,2,0.0
940620103152566272,2,0.0
994167418910474242,2,0.0
983669281725808646,2,0.0
886471354422067201,2,0.0
863254066910527488,2,0.0
984339983811280897,2,0.0
873815975502413824,2,0.0
979748423344128000,2,0.0
988305922394423297,2,0.0
1005339556421894144,2,0.0
926658504343945218,2,0.0
977270124060868610,2,0.0
996717186310537217,2,0.0
984954610864488449,2,0.0
767301886187143169,2,0.0
989231711064686593,2,0.0
745084054597992448,2,0.0
745379823290548225,2,0.0
812817269412790272,2,0.0
748173682408947712,2,0.0
992564330899832833,2,0.0
844883426513256449,2,0.0
979702243877912576,2,0.0
845156105473884160,2,0.0
750045051145617408,2,0.0
984269615063236609,2,0.0
844734992508715008,2,0.0
992917274214072321,2,0.0
977232740756488192,2,0.0
938148401023746049,2,0.0
999187789016399873,2,0.0
1000316987433353216,2,0.0
886629684145815553,2,0.0
924301151461638145,2,0.0
920882769766383616,2,0.0
992250970198179840,2,0.0
964336568770166784,2,0.0
925252228944887809,2,0.0
997476948730052608,2,0.0
967441589613101057,2,0.0
863101234741772296,2,0.0
987627523677421568,2,0.0
865950069493137409,2,0.0
996563254650929152,2,0.0
1007036102901366785,2,0.0
1000594064280846337,2,0.0
995427459178168321,2,0.0
746646460634103809,2,0.0
1004877761606516743,2,0.0
997994818769584130,2,0.0
745511764755283969,2,0.0
745472182207250433,2,0.0
880159058192760833,2,0.0
827184587961401345,2,0.0
813929975222108160,2,0.0
994316952460132353,2,0.0
991530789971034112,2,0.0
995432956642852864,2,0.0
1007368155371143169,2,0.0
754572839956840449,2,0.0
819030609713299457,2,0.0
947217172802371585,2,0.0
1005713390465449992,2,0.0
965378905880068096,2,0.0
764184770626846721,2,0.0
989983777058062337,2,0.0
909926136435638273,2,0.0
992689675137515520,2,0.0
746036231654866945,2,0.0
945589895646609408,2,0.0
879088133844959232,2,0.0
950343084491079681,2,0.0
879127716230660097,2,0.0
984182753698906113,2,0.0
985619815409123329,2,0.0
964481704334589952,2,0.0
983450479102787584,2,0.0
882746209083392000,2,0.0
997047039740936193,2,0.0
977123889036263425,2,0.0
1004031137693171712,2,0.0
1005168032674611201,2,0.0
937330364215197696,2,0.0
986146481410801665,2,0.0
872473471799066624,2,0.0
857647657059287040,2,0.0
852385394355798016,2,0.0
851625631865110528,2,0.0
912795861708374016,2,0.0
985706676788592640,2,0.0
982756687229878272,2,0.0
988806200038195201,2,0.0
903081676685901825,2,0.0
1001947563092475904,2,0.0
912948693916975105,2,0.0
880829760205225984,2,0.0
997280136249540610,2,0.0
990619294933909505,2,0.0
851626731329159169,2,0.0
982049701349359617,2,0.0
1002525906344804352,2,0.0
1005293376881360897,2,0.0
992943662289321996,2,0.0
952363986786975745,2,0.0
898591271254032385,2,0.0
950183655336837120,2,0.0
815238394116833281,2,0.0
1003274673734483968,2,0.0
995823283248824321,2,0.0
1006034447804071942,2,0.0
1007518788512514049,2,0.0
991607755711578112,2,0.0
873586177719861249,2,0.0
760239722898259969,2,0.0
985447192163385345,2,0.0
980643425793277953,2,0.0
998444519059423233,2,0.0
993211943336738820,2,0.0
936637671976337408,2,0.0
978187116931645441,2,0.0
989008510257332230,2,0.0
649947711547179008,2,0.0
948965396247937029,2,0.0
782678556143779840,2,0.0
978927088220045312,2,0.0
771063315363921921,2,0.0
964978683579596801,2,0.0
769345878279782401,2,0.0
902150390322429953,2,0.0
758286990316339201,2,0.0
788566440910979072,2,0.0
974708262161940481,2,0.0
972399287716741122,2,0.0
952435454898208769,2,0.0
634177416320581633,2,0.0
1002192754187829249,2,0.0
883719276790153217,2,0.0
1001065754685603840,2,0.0
937625033275998213,2,0.0
863719160303321091,2,0.0
998623739406188544,2,0.0
887719300125425665,2,0.0
836838300041281537,2,0.0
967378917574508545,2,0.0
979637372695412737,2,0.0
988944738593669121,2,0.0
983761640758771713,2,0.0
853329874883969024,2,0.0
981560418482257921,2,0.0
955534978294743040,2,0.0
772450899030310912,2,0.0
985607720842231808,2,0.0
881756648589033472,2,0.0
994393918172889089,2,0.0
878985879228973057,2,0.0
960151827559809026,2,0.0
1004015744499122176,2,0.0
979164582762840065,2,0.0
1007427529091842056,2,0.0
768172699278508033,2,0.0
942299057270947840,2,0.0
1005020698066747392,2,0.0
966939112776794124,2,0.0
769284305565122561,2,0.0
809944245621030913,2,0.0
987129444993138688,2,0.0
876776960429850625,2,0.0
844830650032717825,2,0.0
994523660770344969,2,0.0
1005647419727740929,2,0.0
995017341250830340,2,0.0
951880201597485057,2,0.0
621558321266884609,2,0.0
1006456660280934401,2,0.0
782319016042823681,2,0.0
991321882792755200,2,0.0
850754818585067521,2,0.0
750793818524745728,2,0.0
800147596994805760,2,0.0
1006070731747622912,2,0.0
999296640476250113,2,0.0
942885097079242754,2,0.0
991494506075062275,2,0.0
824763463328923654,2,0.0
995721028715937793,2,0.0
981600000989134849,2,0.0
1001939866529234945,2,0.0
750528836208558080,2,0.0
957699916601622528,2,0.0
991022815546703872,2,0.0
983458175693029376,2,0.0
988869971815366656,2,0.0
930768478830657536,2,0.0
674705414931611649,2,0.0
973879230277943297,2,0.0
985022780663070721,2,0.0
999297740014944257,2,0.0
995829880394350592,2,0.0
994485177741803521,2,0.0
1006545720722784256,2,0.0
996703992215830529,2,0.0
989630833822072833,2,0.0
798555504185049088,2,0.0
834013654593830913,2,0.0
992987642915848192,2,0.0
759651484182511617,2,0.0
1000400550319816713,2,0.0
906699069780066305,2,0.0
772587238516523009,2,0.0
770647700030554113,2,0.0
1006152095624200192,2,0.0
1005895909309022215,2,0.0
938126410659332098,2,0.0
995907945692463105,2,0.0
872547139186982913,2,0.0
745369927705755649,2,0.0
983535141386977286,2,0.0
749415030964224000,2,0.0
993907934034067456,2,0.0
749806457102729216,2,0.0
754015387645902848,2,0.0
777062250782523392,2,0.0
759930760125218817,2,0.0
898116282075250689,2,0.0
954600393462251521,2,0.0
997911255997939713,2,0.0
987027190410969089,2,0.0
756124250837614593,2,0.0
966389357040893952,2,0.0
971029296026877952,2,0.0
828324781423460352,2,0.0
994469784451088385,2,0.0
892968368641933313,2,0.0
994398316177915905,2,0.0
891140980255686657,2,0.0
880943009954267137,2,0.0
871176048225419265,2,0.0
1000728204703694850,2,0.0
824140040126332929,2,0.0
914449527188357121,2,0.0
930642035123290112,2,0.0
1002877749997731841,2,0.0
970202463372443648,2,0.0
991560476684386305,2,0.0
849734471920713728,2,0.0
988320215957176325,2,0.0
890998043747418122,2,0.0
935297367205019648,2,0.0
916329692121137154,2,0.0
894009606184370177,2,0.0
946212219223867392,2,0.0
980586251115036680,2,0.0
975780285985062913,2,0.0
996426915249586177,2,0.0
996547861617377283,2,0.0
961923140803297282,2,0.0
873519107465347072,2,0.0
859099012363911169,2,0.0
963411879606616068,2,0.0
872235977319514113,2,0.0
892800143247605761,2,0.0
831584833392082944,2,0.0
920269242371670016,2,0.0
968589479971782657,2,0.0
1001454981814484993,2,0.0
984328988716695553,2,0.0
985351534511849474,2,0.0
632326938225147905,2,0.0
843335314156814337,2,0.0
862257909343453193,2,0.0
979163483179450369,2,0.0
765558060686639104,2,0.0
765976974587133952,2,0.0
769188648035155970,2,0.0
1001032769364426753,2,0.0
775458063415312387,2,0.0
661092361406054401,2,0.0
752845507232727040,2,0.0
948201235755958272,2,0.0
893321311815008257,2,0.0
813018480177709057,2,0.0
895183884646088705,2,0.0
992790830179876865,2,0.0
768295844732731393,2,0.0
896339471369175041,2,0.0
919656814308950017,2,0.0
782524624570941441,2,0.0
997890365138272257,2,0.0
762249630219042817,2,0.0
975153564156231681,2,0.0
939288594563137538,2,0.0
940559629850443778,2,0.0
997652870641483777,2,0.0
999968442112081921,2,0.0
1007602351388753921,2,0.0
909788697428426753,2,0.0
983451578485243909,2,0.0
977774799957196800,2,0.0
801355960168546304,2,0.0
986257532268969984,2,0.0
891078308140351490,2,0.0
893270734267678721,2,0.0
963186479713157120,2,0.0
932592568595120129,2,0.0
996280680143978496,2,0.0
1006790911828688903,2,0.0
863719160303321089,2,0.0
975386660805148672,2,0.0
915510555984461824,2,0.0
851611338203660289,2,0.0
885106860426788865,2,0.0
877466354193203203,2,0.0
991856245287419905,2,0.0
993824371177029633,2,0.0
988923847898955776,2,0.0
934850965496135681,2,0.0
938263849586917376,2,0.0
777388805896994817,2,0.0
993697927321747457,2,0.0
954093518575173632,2,0.0
997994818769584129,2,0.0
1005530871476387841,2,0.0
945217161106817024,2,0.0
894605541441863681,2,0.0
951769151119032320,2,0.0
807277929956835329,2,0.0
852372200289206272,2,0.0
892269079203676164,2,0.0
974925965414760448,2,0.0
995030535524384768,2,0.0
993783689210363904,2,0.0
998513788276047873,2,0.0
975314092883574785,2,0.0
986743516240084992,2,0.0
991420838936772608,2,0.0
995210855500742657,2,0.0
906114129675354112,2,0.0
1006357704213856256,2,0.0
992885388194349057,2,0.0
993390064104701953,2,0.0
912466008373460993,2,0.0
986888651891539969,2,0.0
972752230757433345,2,0.0
994523660770344981,2,0.0
987003001073500161,2,0.0
703662153059991553,2,0.0
988222359512612864,2,0.0
906934365352165377,2,0.0
839717921039646721,2,0.0
990843595124047872,2,0.0
1004424762754072576,2,0.0
906222981307498496,2,0.0
985004088957140993,2,0.0
880464722324750336,2,0.0
980496091247017985,2,0.0
961294220247891968,2,0.0
927401774289190913,2,0.0
892237193367519232,2,0.0
862688917870804996,2,0.0
794507102278516736,2,0.0
1000281803016241152,2,0.0
733790970690863105,2,0.0
971507583659999233,2,0.0
971931995177222145,2,0.0
1005460502779592705,2,0.0
867910498647539713,2,0.0
959536101135417345,2,0.0
937974678059024385,2,0.0
952573993572892673,2,0.0
911523726752284674,2,0.0
997860678496878593,2,0.0
999376904940879873,2,0.0
955983579158282240,2,0.0
993314197764374528,2,0.0
1004888756696842240,2,0.0
968488324780064769,2,0.0
977774800023388162,2,0.0
962149640312127488,2,0.0
796157469324607488,2,0.0
906211986157600769,2,0.0
989705600630784000,2,0.0
810623743779667969,2,0.0
761166611231932417,2,0.0
856891193137823745,2,0.0
990484054904471552,2,0.0
812360972148146177,2,0.0
1005110858038312960,2,0.0
983766038884057088,2,0.0
1007293388562563073,2,0.0
997430769379966976,2,0.0
936332007651606537,2,0.0
1003325251139993600,2,0.0
757801006161920000,2,0.0
989365851569061889,2,0.0
851917002438475777,2,0.0
995763909711888385,2,0.0
997220762578386945,2,0.0
953959378193809418,2,0.0
990619294926045185,2,0.0
991320783167225857,2,0.0
995097605667422208,2,0.0
845774031048474631,2,0.0
978681897057320960,2,0.0
838450184103526400,2,0.0
981402088912715776,2,0.0
996618230259974148,2,0.0
966383859474104320,2,0.0
792557668239671296,2,0.0
918165876595818496,2,0.0
988108010285629441,2,0.0
839949917906993153,2,0.0
986712730113998848,2,0.0
998034401386233857,2,0.0
969906694766460928,2,0.0
999384601598689281,2,0.0
874517464090607623,2,0.0
983259164057206785,2,0.0
970804995785687041,2,0.0
986719327154143234,2,0.0
991917818053066753,2,0.0
907540196227153921,2,0.0
649650843441627136,2,0.0
961687845278842881,2,0.0
777760440703582212,2,0.0
876525172292780033,2,0.0
999207580126281729,2,0.0
980654420965720065,2,0.0
1002819475789840385,2,0.0
1000054204123709440,2,0.0
991790274725937153,2,0.0
908527557713723393,2,0.0
905127867715616769,2,0.0
987629722684620800,2,0.0
987636319777325056,2,0.0
991497804532482049,2,0.0
1000642442875633665,2,0.0
991818861955579904,2,0.0
988680855723769857,2,0.0
888506550364733440,2,0.0
959187555873783809,2,0.0
995048127587745810,2,0.0
995048127587745817,2,0.0
970445455433007106,2,0.0
960823629244006401,2,0.0
967009481667510272,2,0.0
997296628921729025,2,0.0
1005519876421648386,2,0.0
992045361409490946,2,0.0
992045361409490945,2,0.0
980586251115036696,2,0.0
805586881069318144,2,0.0
1000884335373844480,2,0.0
1005243898934263808,2,0.0
1000263111306248192,2,0.0
1003595730989154305,2,0.0
998871129579454465,2,0.0
996806246754680833,2,0.0
977831974652608512,2,0.0
968576285657399296,2,0.0
1005059181069729792,2,0.0
990884277053030401,2,0.0
988731433335980033,2,0.0
972971033690963968,2,0.0
978436706005221377,2,0.0
774280486377619457,2,0.0
968613669188206592,2,0.0
999386800457908224,2,0.0
894487893718728704,2,0.0
993390064025010177,2,0.0
980736884269514754,2,0.0
991386753883504641,2,0.0
814971212799410176,2,0.0
665959899331231744,2,0.0
1000422540545490944,2,0.0
961510823982858241,2,0.0
794233323905875969,2,0.0
939399645203791872,2,0.0
984636852056293377,2,0.0
845034059739627521,2,0.0
881928172379701249,2,0.0
1006146597916573697,2,0.0
991161354018750464,2,0.0
893588493139705857,2,0.0
1001557236557611008,2,0.0
819414339181936640,2,0.0
994234489016418307,2,0.0
921137856424640512,2,0.0
1001471474558107649,2,0.0
845985137172152320,2,0.0
984501612177588226,2,0.0
983592316035399680,2,0.0
1001739755405443073,2,0.0
924458381536395264,2,0.0
965504250135248897,2,0.0
989319672150818817,2,0.0
979087616781254656,2,0.0
966946809417105409,2,0.0
996876615430569987,2,0.0
999725450155130880,2,0.0
1000102582615998464,2,0.0
1005226306865856513,2,0.0
989272393111830529,2,0.0
976951265810251777,2,0.0
963520731316092929,2,0.0
836007069182918656,2,0.0
847064857622085632,2,0.0
847115435153424385,2,0.0
910081167642001408,2,0.0
988624780651069441,2,0.0
912453913806569473,2,0.0
989808954630012929,2,0.0
953366741357297665,2,0.0
994876603766210561,2,0.0
908655101108813825,2,0.0
995803492037361665,2,0.0
995955224704974849,2,0.0
917100449720958977,2,0.0
994596228276027393,2,0.0
966970998648340480,2,0.0
991217429102002177,2,0.0
994121239261347841,2,0.0
767802163854180353,2,0.0
949178701597835266,2,0.0
1002868953835765761,2,0.0
997691353622052865,2,0.0
764491534425325569,2,0.0
783824247344136193,2,0.0
988809498720862210,2,0.0
817336262252036096,2,0.0
961992410007207937,2,0.0
868518528600834049,2,0.0
907010231543136257,2,0.0
839459535808561152,2,0.0
993859555471261696,2,0.0
1005893710411988997,2,0.0
978940282297450497,2,0.0
1006835991733338113,2,0.0
645482594845655040,2,0.0
998262000130588672,2,0.0
973559272292679681,2,0.0
998514887746650113,2,0.0
772572944871194624,2,0.0
993730912704462848,2,0.0
998179536856678401,2,0.0
1003778250076913665,2,0.0
762365078951231489,2,0.0
665033011108315136,2,0.0
912049293353222145,2,0.0
1004999807362990081,2,0.0
1007180138863263747,2,0.0
926037280240107521,2,0.0
797293264785047552,2,0.0
1000605059470327809,2,0.0
849335349209399297,2,0.0
935177520483074049,2,0.0
987866117642256385,2,0.0
999762833428250624,1,0.0
999902471384793089,1,0.0
957695518694506497,1,0.0
999003070948573185,1,0.0
970918245381439488,1,0.0
855479420094578689,1,0.0
1001041565564534784,1,0.0
970741224091418625,1,0.0
985774846605721600,1,0.0
832942730291773440,1,0.0
966194743409442816,1,0.0
968784093423337473,1,0.0
982344370357993474,1,0.0
983994737305845760,1,0.0
1001603415924932608,1,0.0
948542084220780544,1,0.0
974046355973210112,1,0.0
898439538468126720,1,0.0
893157484630048769,1,0.0
996032190617616432,1,0.0
984473024868777985,1,0.0
991570372267868161,1,0.0
1000693020381872131,1,0.0
996943685685411841,1,0.0
913595206853197825,1,0.0
967454783800868864,1,0.0
960527860484800512,1,0.0
667547594241146881,1,0.0
591645007885369345,1,0.0
762464034948317185,1,0.0
905864540568551425,1,0.0
824641417496363009,1,0.0
1006691955807485954,1,0.0
998042097879285760,1,0.0
976770945857028097,1,0.0
966939112869199876,1,0.0
829801425598152704,1,0.0
832942730291773441,1,0.0
912833245097492481,1,0.0
982878732944801793,1,0.0
999519841516060672,1,0.0
946973081277693952,1,0.0
924860802873819137,1,0.0
962408025375375360,1,0.0
864597670123798528,1,0.0
608807284983988224,1,0.0
878015010579349505,1,0.0
871619151277588480,1,0.0
833753070401880065,1,0.0
885366345208496129,1,0.0
970039735625646080,1,0.0
1005866222597177344,1,0.0
995339498226843649,1,0.0
855097889611841537,1,0.0
1006393988171825153,1,0.0
972895167405817857,1,0.0
964080382581604353,1,0.0
849512370468749312,1,0.0
891147577337577472,1,0.0
973107373193822209,1,0.0
956558623584878595,1,0.0
886654972857483265,1,0.0
900417559850844161,1,0.0
965503150661369857,1,0.0
995635266760998914,1,0.0
958864299447025664,1,0.0
881559835970895872,1,0.0
927515023960309760,1,0.0
747928491264180224,1,0.0
945408476151218176,1,0.0
830708522603970563,1,0.0
931898776759894016,1,0.0
938987328181698561,1,0.0
858831831056973825,1,0.0
768970944797081600,1,0.0
989211919970009089,1,0.0
839003238389055488,1,0.0
984455432625192961,1,0.0
949310643031113729,1,0.0
881985347009970176,1,0.0
922923463413334024,1,0.0
916869552353378305,1,0.0
955696606504747008,1,0.0
864361275012743169,1,0.0
976299255470030849,1,0.0
1005518777005965312,1,0.0
965023763556335617,1,0.0
1007024008256618497,1,0.0
933651398360039425,1,0.0
970804995755606018,1,0.0
888205284209328129,1,0.0
1007298886257213440,1,0.0
982631342960476183,1,0.0
988806200038195211,1,0.0
973964992127172609,1,0.0
990566518211674115,1,0.0
876829736979202048,1,0.0
934646456441503744,1,0.0
894299877111562241,1,0.0
926280272479911937,1,0.0
865972059750531073,1,0.0
942679488266436609,1,0.0
978745668684349441,1,0.0
989066784370720769,1,0.0
962504782514487296,1,0.0
917916287363448833,1,0.0
966591667163299840,1,0.0
912621039431385089,1,0.0
994844717931823108,1,0.0
949368917136637959,1,0.0
956504747534909449,1,0.0
996709489690607617,1,0.0
912621039431385093,1,0.0
985616516904124416,1,0.0
836126915943202817,1,0.0
981551622358827008,1,0.0
879911668103380993,1,0.0
969519666583044097,1,0.0
892239392373800961,1,0.0
955760378268811265,1,0.0
892918890537877504,1,0.0
991432933322850313,1,0.0
970700542191075329,1,0.0
846463424772440065,1,0.0
918251638443999232,1,0.0
926943277862682624,1,0.0
989373548131450881,1,0.0
911668862398496770,1,0.0
940293548035473411,1,0.0
940682775206821888,1,0.0
920450661717114881,1,0.0
919635923625246721,1,0.0
900880454294372353,1,0.0
900558297375571968,1,0.0
817237306176765953,1,0.0
982631342960476176,1,0.0
819888228729552901,1,0.0
799677006016479233,1,0.0
1000612755942014976,1,0.0
799498885093523457,1,0.0
1006884370313904129,1,0.0
986832576794853377,1,0.0
896402143321980928,1,0.0
864802179315662848,1,0.0
821030621284139008,1,0.0
996280680070447104,1,0.0
871452025581207552,1,0.0
864648247705862145,1,0.0
1000559979369529345,1,0.0
863200190775427072,1,0.0
