pubkey,active_channels,closed_channels,opened_channels,age_days,asn,iso_code,net_type,sockets,alias
03b0bb7c6ba7fd4309851011c0c60b061ebe70a6b8d4a6852697fc799ef92146ca,1,3,1,724,,,none,,BitNet
03ebf9f9a8bb74434cb32cc9cb2275139c61cc11857e566952111d883870fafe5b,4,11,4,246,13335,,both,"172.67.195.146:9735,fkwduagz7weghfzzsgfzr3dlwcl57wt2gpatvlu5yhlobsfzy6i23sid.onion:9735",03ebf9f9a8bb74434cb3
026fc9a0513831d8465b3e2102286d3b1f47e4d7379d254b93333a407bfccf2d39,1,23,1,1748,2514,JP,tor,s7wieoenuehmkx3xumw7punbbvnahcjvu3m3hvukexoo3mx6n7573iqd.onion:9735,EBBBLNBangkok
029dbcc5874a49d428334247d3aa05ee6f1846ef9f901eff1427a3aa0154b91acf,1,0,1,201,4134,CN,clearnet,222.210.161.75:9735,LNT.wwt-h02
023e865073d71c6c054c2bb9c0bdbe59277f065544f4c152cb71c6611cc032c66d,1,2,1,120,40021,US,both,"195.26.240.213:777,34g3cxkrfsptujruoel4gx4sdgtxuhvvbimp3ux53lybhzq4fbts75qd.onion:9735",Nabla ∇
025e3d49777068b047e12352c96d44c04dcb37c361ccd9f38292bf09a62486ee59,1,0,1,170,4134,CN,clearnet,125.70.198.247:9735,LNT.yms-01
024b1b1e64a31ea22a51f3ca0c62440cf584294fcdf4353f0e9a1b4ea38efa0724,0,2,0,72,,,tor,demrrfrid4sbriu3lyj6q6ztiyvfdumicqpovps4aycczh7kxmudamid.onion:9735,YELLOWMONKEY
03502d6384c640e1090397741da2ce68e4da4cd865954a595ebad7769b69c1311a,1,0,1,251,,,tor,fgol6xgqsuypv3lvwx3cadd6fvgecgk7jgcs4in2z5k6yktv7pyzvfqd.onion:9735,DVM-Node1
02cb49a75cdfa712fba920066d344704dba045d95e19510877c0df759588746fbf,2,4,3,2051,,,tor,ndl7yvuesky2qb6nabcj4whqeeh6oahuktkr4perhhrd63wjyiwg5gad.onion:9735,CampHopeless
0255b6454150dda61464242778868d95c0bb0ad924162affb23cc268666e16f91e,4,11,4,1466,,,none,,0255b6454150dda61464
03f9a351fe8baf9ec4991369f8425ec5ffbbcffa604204e8ce7857f94d53c1054b,1,55,3,1572,,,tor,2rw7vgte5xoygltvmap3dgb5q2i4woqbupywflidua3sugvu5yikylid.onion:9735,03f9a351fe8baf9ec499
02d29c8aefffcbcd4336ca3a04ddee7a4ebbe2e291af748e161401433f75d34cc4,2,0,2,515,,,none,,02d29c8aefffcbcd4336
03c02ec99cc9b0989b373e94db9cf209250ad0c0ad2f64de2a68cc8be365f66c69,0,3,0,610,,,tor,c5ozh76rsvi2mtnmft6m4jucgriinnoec7o43pvbrsnozfij6m56hoyd.onion:9735,TemplesOfSyrinx
0297d87ce68d2f621b4be69b23957aecd8f19ae5c2dc64775933be38122ffb5e64,3,9,3,782,,,tor,524geyfejrfojle3jkwtgfqjdfz3exip7r7c4myemlnsk2jh6xnuiuid.onion:9735,Elevation9328
0293423cdebe76a816eea3c8697b15ae8bd702e19e01798cd7641d5ccdbfc79fa2,3,67,5,1720,,,tor,nvqxnqi4k3xh5orl6ebpmjbjq2usg523ouzwa37gxmazer5lihp3paid.onion:9735,0293423cdebe76a816ee
03e78e829347d96ebb4edb14f86a0a175b1db17ed211b96c209ba031c14615a836,1,0,1,148,132203,KR,clearnet,43.128.148.247:9735,LNT.lop
03b27caf887549b9fff3d1df887b3d9fb9c58b225221dba98f2b6749acf419ef92,2,3,2,653,,,tor,zgihegv2mlua4fjzyd7fcz447qqd3am3exxmll6lkz6r247ce6x7rkid.onion:9735,544191403464824509486
0396948e401c19d1b2e25ca7996eaa6f57d885da9940349499a53e9ffac877de1b,1,23,14,2595,,,clearnet,192.168.193.215:8333,Kali
025e64c59c4482af156c66e962b8fe4f57edc5e5d6c6104e79e6924e41f4ea92cf,1,0,1,144,4134,CN,clearnet,222.221.181.126:9735,LNT.TZM
03ff1d91f8826e187bc4e08773996f9d9989a170da1f7f30b5b7ad9bb32cf119d4,1,4,1,1358,,,tor,2s5f6wndrapjx6n2ipyod4z47catq23kn5cpxpb5vexujggfleqtvxyd.onion:9735,joyintechnology
022f3c2f5f22157d14b9696b4f6cd4aba5496ddba8ff2a83f653b9031252b7ab0b,2,1,2,268,16509,US,both,"54.214.32.132:19916,qped7qkc63ksedwmfqbkfnzcv3rpi2ju6k6nfer7ynol6d6mzg7lqrqd.onion:9735",ganamos-lightning-node
02fe4a482d38a9c68f0750e0f1992381713173ba2c6e75697abf9037a588bb5028,23,99,23,1698,,,tor,lmo4q4emtolgp65tgd4rul2hrbyhs6mb6ssdist7cevrwwflbury4dyd.onion:9735,Nevermore
02ed845240c369753c662e6514288a2c093811ae01beb3d2b50ba818020d2a9d6e,3,54,12,1665,,,tor,5orcx27njhoge4xwidvn27bjw6ux7fm37zcska3vfes4fvh3oqzqo2yd.onion:9735,02ed845240c369753c66
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,1127,6063,1127,1407,1072,IN,clearnet,193.118.169.108:9735,Kraken 🐙⚡
03b279522ced2ccd9d2c7d1fc500d24f567129fc12b9495a076e30a2e861fffb1d,25,140,39,872,,,tor,vq4jg26bo3yisenvmrnmesdczuhxykvubo27s3wbgrawrma7sbsheqid.onion:9735,deZentraliZe
03350e9333097701d9e38084b3c7939e67fb0a69d519366c8f528f904475f4cb4e,1,0,1,1722,,,tor,7qlnr7byrvplcpgrdxbkjxi7ty6g5szogbw2hvbeovyaxvga3mqf2gad.onion:9735,03350e9333097701d9e3
03b89b8f369f8fd7facd3b1a665415052838a5a40f99534141d1dd2805afd0346e,2,46,4,1618,,,tor,p5q3343ag2akakignr7ndawxdobiyixxloyx5vbx5jg636buj7p36kid.onion:9735,chainbytes
0326fe764bab210e03352b7eed4d065ad499819bf7d829e4b28375d5199007234f,1,0,1,188,9808,CN,clearnet,223.85.55.102:9735,LNT.lxm09
03972ab1eba0fb1f94d9326db0641a4eb46ed985100e370744e0d668ff837e9351,1,0,1,182,4134,CN,clearnet,112.113.147.87:9735,LNT.WQF002
022c024b5e34bb6f76ec0e7322e5f6e9519561f7f72db42b76d41e4f4ae02a7d65,5,50,5,1113,51167,FR,clearnet,38.242.193.202:9735,BtcPrague
03b12fae9d38becadbf7cdf0c0a17249c1bed70b46b2f5d89e774075e990993c3f,1,40,11,2738,,,tor,6zi2newxvkdv6vzx.onion:9735,☭ - USSR - ☭
02e09a5b87f3d9122c3f3056806d61a6391c1f6a9204ae03bf43b9d25768e7071e,2,4,5,1836,14061,SG,clearnet,157.230.242.52:9735,ln.a42.io
024e6e9e6cf7cf7e9539f9fc52f0874feeaaef826c3ccb6958f033abc0da2e0e70,0,1,1,1098,,,tor,iqj6bbquc3yw6fbmsliebt47rhanknw46lgwfmhael4gpxq7vw7pfjad.onion:9735,024e6e9e6cf7cf7e9539
024ba3f195d4ed73b68bb4792493dddf7e4d9501ffc81710515e480ee710d09d36,1,5,2,1590,,,tor,ekoax3bpij6ma4bnvmt2y4npev6t6tu6ajgqbtssc5abspo5kfq4h5yd.onion:9735,LN_Grimstad
03d983294450c4faa900311655ac9a2c126515c5fe092be61d1f0ff00d1a167ccb,1,0,1,410,,,tor,zarp2fdfd7ngwpqzmquaj2ueex6k6cifupmnod4vayhmpu63uuehz6qd.onion:9735,ADU-NODE
02b1fe652cfc61f1e5cef78c08d60918d9fad3f029808f995a959e0a9dcbd33bab,24,7,24,194,8560,US,both,"74.208.13.196:9735,m37avimiplqyz3ncgwnv2tfnmdwq4z6o32uxiz6swi33aamj7iahfjyd.onion:9735",barcelona
029b2749f0b049df842664578a8dab18d8d63203f3675598d0a7e48af21509f0d5,12,31,12,606,,,tor,xsn5apxmcwpmwlth26yq2e72spnbex3awskb2uhzunslp2xqij6ppvid.onion:9735,RakaNode
02fa9a48979e7327655b5c8a31b358ef536620e7cb49ba6ab0bf12e44fefbc3e40,1,0,1,348,,,clearnet,"0.0.0.0:9735,[::]:9735",Alby Hub
02fce0ac69c27f3d0de65926edea0a3c8cfc82dd48ee3da82d3d194ef6159146bf,1,0,1,532,,,tor,tzt43lzmnsriaoo342d5vsecfisfplfdpwdpggs2obizy7uadv4or3ad.onion:9735,VIOLENTSET
03736eabf99d772903d72bfc8b2e9792e9f408f3c0456a05267737fec607a9d3e4,18,1,18,340,47583,FR,both,"92.113.26.176:9735,7jd46lewcsdxm6zxwpjzrmdtjd6otliustozyjkwv6amx5ajzx53tmqd.onion:9735",Cuba Bitcoin ⚡
03af319ef8e375dce206f6d7996e6818165a59346964beb4c4d10bf61a1df5cea4,1,0,1,205,4134,CN,clearnet,125.70.198.247:9735,LNT.SC03
02dd4a9cf224e290851f6af83072e2496479bdf4b65e1733e92e24d42a0ba89a75,37,553,38,1642,20473,JP,clearnet,198.13.41.183:9735,Umbasa
0202297efc77422b2867df027aee5c4979685c7826e9bb07477c07ef99659a4703,1,2,1,57,,,tor,3kmjeqw3hjzbzpbabi7uxcjfyqurkmwkwiek4vmkowj2tlvnk7i4kmqd.onion:9735,0202297efc77422b2867
0215c599dfec36626f74ea4c3b0961f01b4a397fbdba24857052d1ead37c4eb861,1,0,1,114,4134,CN,clearnet,182.241.59.14:9735,LNT.wl0052
024033dbf16d3f70c47f5b9e5f5cafc0b37db6f030e240bf270e43f151060507f4,1,0,1,155,,,tor,55ea7crous2o4x2sa5aeifbnbodsewz4dx4vhqzy6vmzazlm7dyjqyqd.onion:9735,BTCracingteam
03e3e6644e298cdb03c473d64f6673c0c8951a819e23cab7130a6b1def8bfd48a4,10,2,10,191,,,tor,hhbg73hmjrtse7fbmsw37nddxqhywzjdzxo3qlt47ut7en4tqa2yoqqd.onion:9735,DKockney
0204b302712b89e9c8af327e7ec9ff5caa497e0ed61aeb9f3ccea0a07063f412fc,1,14,2,2546,20115,US,clearnet,68.112.220.196:9735,Digital
035369d3d1969ce2b9e0fdcba865eaaf4416195e7dfcf0df4c7b72428cd2b0f072,1,2,2,1526,,,tor,2tmld7fkavtywj3drn6mjzzs6xsq2bi5hiv35catsscj4yk7whway5ad.onion:9735,035369d3d1969ce2b9e0
02a862abbafc690d1d775d829a5900c6a9d11fd7dd3facb4f8fb10ab1c19527f60,1,0,1,1851,,,none,,lnd.coolcoin.cc
031dc598ae1842b46bc58c3fe510d65a1da59b49294669628e81d9ef6544995c4f,1,0,1,1871,14618,US,clearnet,18.207.103.205:9735,8e2cc1cf9a16
0256ab9b7d257b30dc7308b7a9556b4793c9c3824989feaf0bfdafdb867278f7ee,21,60,23,1669,,,tor,iz3zdiwmrygaw2nspsvfnewcaun3yucc2hecicf746l5xzsf4ywu2vad.onion:9735,ORAC
03a8214eb642b17c284865f8dea7cee43827aa9e3665acd0bfaf6391feca163a3e,1,0,1,184,4837,CN,clearnet,27.10.94.207:9735,LNT.zm008
02f5c8ac0223220047e8117f1e0aba4993b61f9507d0f4ae765609a5ce961177e3,1,77,6,904,,,tor,6lhvdnht3wkdcaub4aj6wh3ixeqbjqtlvxmmh53g35afusnzjhkqcuyd.onion:9735,Rising_phoenix
022577cf6c99664b6525830a9594f7faa3838028a8318b43a28047804d268a47d8,3,2,3,1421,13030,CH,tor,44frtoytpts6ynpydivvkziqozojyz3r5t5zpfrhsn2iefbmchvbwxyd.onion:9735,CryptoBank
02fdfb32a586a2a2112fcff80b52b5f2f09b89456c474c508ceb84ecc218eefd7a,1,0,1,474,,,tor,m4hvqm7va7rejg5g4nd556zcagjsp5gwa2yqoy5jtr5j427kan7gvnad.onion:9735,OS888
026ec80c7ab70e9ca1783b0621fe5e5578c5b6dea6a22acabf477f39df8c24538c,1,0,1,182,9808,CN,clearnet,183.226.204.83:9735,LNT.zsw002
030f191bed439f9e54e8458dc0629aeae66342709478703539d58af09a25efd9ef,12,32,12,1249,,,tor,7b4siup5sc5locgkc4uatggrrtj5zjwagiwijpebhtj4ktafkmht75ad.onion:9735,🦑 Release the Kraken 🦑
028fda77bdb26c211c35cf40e4f41e449ec89a19e6d4cfe2f6a5993345f96b2005,1,0,1,138,4134,CN,clearnet,125.70.198.247:9735,LNT.WWT-CJ01
0392c1bfd44ef31a5989f95a01b421fdf6a83d927eaf0be58ef74e1503ff08da33,1,0,1,359,,,tor,3fe2occcx4djuusf75nmghwuwqvbsgpobk3yyvffbsekkzi4oy2mnaad.onion:9735,0392c1bfd44ef31a5989
03553d3ba26f7f14ad3d89970c0d38fa65e0e78bdd2f0647d26131cd0b1e7cb135,2,10,2,1370,,,tor,dftiixixha3bp5effh6ymagg4gd65t6tdvonlcy3nuddwkopmovi2oad.onion:9735,03553d3ba26f7f14ad3d
02697ec8e387732b20e351ea41d958d81033803906d9aa677397da01b68896797c,1,0,1,139,4134,CN,clearnet,61.157.2.26:9735,LNT.xy10
023d743baaa4b182e515c4c7ec6b40a373ec3bb5631119bd3ec9fb66fd2c2cb6f1,0,1,0,131,16509,US,both,"54.71.27.149:20609,iedn3xrbpnnavgxmubmxeozcjwl3jbypnzut6lsrwrudbnxsej4zr6qd.onion:9735",demo-node
02995a88a7ccfce7027ba311d19f5bf750076eb5b174e1202dae57a41b46ff8997,1,0,1,253,,,tor,udev6btlaoroa7am2gvwpc6dmy7lrtd5y5ixfh265uidi7pe4pmcs3yd.onion:9735,000
03668e08fefdc45f91d21dada56f7fed9424dc1092390b88e34a4f119fa4a9e002,3,366,18,2401,7922,US,both,"71.205.140.216:9735,f4j42yid76hfoyj5wjuitiospdyoxko4apsswuw2cnnfmb3gcmqyjjyd.onion:9735",CryptoCloaks
02b1de90cd9aaca5b9b74f473e770bbee62df0645ea12e33ebcad8cd18a5f20093,5,46,7,2355,22773,US,clearnet,"97.202.238.213:9735,[2600:8800:1780:50::5f:4b8b]:9735",doughless
0264799f8318b969f9ac19adebb9fbadec6bbaa8c0c765ba4ca40e1b8a857eacb4,2,14,2,1511,,,tor,hrspg4272x7xibbpbdz5x462qgxobub3ntg6rzkvcdyrhpos7akn3qyd.onion:9735,0264799f8318b969f9ac
022b213281fad5065c66ed53a53198a04b4cb528ce92d76ed0175471b93f1db74f,5,222,5,2514,8422,DE,clearnet,195.14.193.167:9735,Arkhams_Coin_Cultists
028929b69b13184aa9eb06ed426242c72a1cfe34bdfe0ad708db7822dcc2a4fc1b,1,0,1,108,4134,CN,clearnet,182.241.59.149:9735,LNT.WL0123
026af85b4c2d687984a1fdf72a80573dda3bfd6c6cf5120a8fe5c36530585d92af,1,1,1,1417,,,tor,ljkfmlmcbb3rowqhiq7hg3c4oolgo4ysrsoc4pv4vwv26q4uqz6tedid.onion:9735,026af85b4c2d687984a1
02f85434c04adef441ad9800cccb00ca60d504e77af1a5547d0c76e52741b91cc1,1,0,1,49,9808,CN,clearnet,39.128.48.25:9735,LNT.wl0254
029bfc7130955a921b201202da1011e3592ad00d6a1e32695e094f327c2f2e5f74,1,0,1,1281,,,tor,nj6yzxambgad4goun4oxn7oocj6uhokoh3solmub7tnvb3yclb35qjqd.onion:9735,nakamotos-corner
028268dcb4c68311613dd3bbb0164f7685b6710022bfa6dcce639acd44695049a2,48,233,48,1105,6730,CH,both,"62.2.188.226:9735,qvpnuywytnrmb3epueo4coa34hhvbvu3rqcspkztxertmjhw4z5ixeid.onion:9735",⚡blitz⚡
0238f10b48f32c99a9568028572340aea55765ffe6e77c86847ee68b6c007d827a,1,0,1,48,,,clearnet,"0.0.0.0:9735,[::]:9735",Alby Hub
0334ba6909dcae3159b4ab626b0a66fa9fa3e3355ef95518b37c44b293128539d1,33,2,33,201,40021,US,both,"154.38.181.197:10116,vzx4jxt3gkifmbqg35r5v3jop7y2pr5z3ygsx5ww4m5zx7rqvw2kspad.onion:9735",Ranger_from_Nyx
02722b054aeee226ae1916906ced793a08cc2afa14af0f31bd1828a5c1e4c274a7,6,2,6,393,16276,PL,both,"51.77.52.189:9735,yo2udwkhqqiktsjmliho2zmczsbjq775jztpjez3tsj56ant5hrdleqd.onion:9735",letsfo.com
031e47777e35627e1018bc886ee24f81633a54527cfce24df0183a8fee7b3a24ef,12,143,12,2687,7018,US,clearnet,108.225.35.253:9735,SKYRUS
026ac9fcd64fb1aa1c491fc490634dc33da41d4a17b554e0adf1b32fee88ee9f28,6,118,6,2761,,,tor,xjtps5ermb3iqmor6o4cfuugtx5exdf2xj3cd6dnm6eyw6knaq2gtgad.onion:9735,fancyfinance
024557698c6ec8125344833ad6ce0aba8458fd570f8dee5a3df06c55e4e6843a4f,0,2,0,260,136982,PH,clearnet,103.101.44.30:9735,Tejory Wallet
036d48662266094ccc6f6df88ce4a3c30e67b89e916c43d271d90ba69ae6b30f2c,1,0,1,1889,14618,US,clearnet,54.80.237.139:9735,0874356a044b
03fb66def5d341aca8a87d8e6ef8552889ecc41736555b1389007643a74531f575,4,1,4,71,,,tor,lcrkcgqbgjczgdenja5dieubyhmq2rvnw3psweiaamcuypmxq7cwhvqd.onion:9735,Mastrof72
027000ee80355bbcc31f3d518dad35e84ea270d4f13545332d3cc3a5e79ac0daf9,1,0,1,133,4134,CN,clearnet,61.157.2.26:9735,LNT.xy44
02c7e740804fb749da8fb6e431d578ee92e29cb1e06e98415892cddc48d5e1b20b,1,0,1,174,4134,CN,clearnet,116.249.237.202:9735,LNT.GYY
021c04f2029f2c6f0ce42b501e39d3cb366492ec2a9aa05776853b07943120bc7d,2,1,3,1475,16509,US,clearnet,3.136.202.62:9735,RedCircle
03dd1b795652debf811f93142ea4e7015889929e43220966e2431b38f74535dd23,36,16,36,810,16509,US,both,"52.37.34.23:9735,7nwdmzcsgckhjxyzqbm346p4uuc56etl4kmabsyzq5x245sbl2ckryqd.onion:9735",PayPerQ (PPQ.AI) 🔥
02a1974203771ac9b0106291b6de45ad5cc0838cc683bdb6130812c3d8b9d90656,1,0,1,486,,,tor,dnonlplbh23hluyqr2vmrsbnd6s2cjyds376edm6f2tizlnyjjenjgyd.onion:9735,GenZ
021513926d17cae924cf356eeed14c950bb185934567be0e35b9df3ea6d6ef5a20,1,0,1,167,9808,CN,clearnet,183.223.224.251:9735,LNT.ms17
030fbbf4eb13c18f956eae2266ebb62909516981c4f3938e56351686a68144f731,2,26,4,1575,,,tor,k2ynkmzgarj7ekgebidd6mbd3bobzw5qhm2fdxxd2dffstb2jgvxmvad.onion:9735,030fbbf4eb13c18f956e
03072a5575edd538f753a8251764a93330d0eca7bff8617a6437cae3a3579c4c74,2,1,2,1028,,,tor,vnn3g3vqs6o5plez7zosaml7mj2effcj5jjirp3svtignak36t465yid.onion:9735,03072a5575edd538f753
032c52b2aef1a1a42cb32bdeed43c445b7e026bbbe91a5d74b0d75c5de3ef11ce1,2,4,2,487,,,tor,ckimbarzi4ph72ej6udvuogx7pxfv3yhwt5imc2alon6zofirppnafyd.onion:9735,Kidlat⚡
03a55c7537333045fc8fea43cef6174f5c5e2539f481f0952c2a322280362e9d03,3,0,3,428,,,none,,🥔Tom
0325e2b89adb0f64c00374a5265d038ebb6e9bd37b4e439f4e2d36c8659453463c,0,1,0,688,,,tor,bepj3voro5zr6qmafkgi5ydasmklrzfworly7fwhnx3vyotfo3zzivyd.onion:9735,0325e2b89adb0f64c003
03c1cf3c3ba4a1b28785a5fd47c93952ac6474042b2af696b26a7007a22bd653d7,1,12,2,2173,,,both,"192.168.1.150:9735,4yvpa54p2dbwrxwcdk37kcxcirxmij35jzzp63gnsszxhycj4ud2lkid.onion:9735",Teval
023e2e18286736427a3a75d75c6dfd4e9bed8ab40920075c8b39bddcbf434ffc7f,1,36,3,1719,,,tor,bisqofwarpcbcgvdlc4mjdpswbujq54vshwmn4sziyzcfy4ulyqoarad.onion:9735,Moneiz Kalet
035defa2484d2e37b47ce86a209d46e1d71000227e1fb5e0d42e51a1133e793ab0,2,0,2,66,,,tor,db67tgehz3gofk3earyepilu6lxqiitupobn3zfl4whnamklnqfgytyd.onion:9735,btcHsinchu
031f1e58e236e9618d9e23806dac19eaa2cab203424b49f5548428493c9aeaa54b,1,0,1,1867,14618,US,clearnet,18.215.247.182:9735,442721f971bd
03e9d9c326a1a9224e03c38a34326e2b9e1645339edf6f3625b01fbb383ad38ef1,6,9,8,1583,,,tor,f7loqv3ehdlmrzyumlua24qtmheywqstu6ttttkgkhbni6jkj5pakayd.onion:9735,03e9d9c326a1a9224e03
03ba572c1cf4aa8d2849d440609fe730680e8b9ca7a3b8a88acb7b7bf3785a56c5,1,0,1,787,,,tor,t3xgu4sgeuoto5ys6m2xslxyszkpb2q7gfw7afx6xjlkqouaq3h4c7ad.onion:9735,something_witty
0356e0b6895d7925787a94ec18c0ca0b38dad5f64ab3653e3d3d4b100a9b7ef16e,1,36,2,1124,,,tor,5g7gm36inxc5ni5zc3psnei6spnz2wdstkb7fn2222g2tj24urvdt6yd.onion:9735,EffinNode
02739dd2f54b5866618f4571a80f3ea332c95e46b4b272ad7fbeac0dc092d660e8,1,0,1,1420,,,tor,ypbcwgkfgw2iezjefpqsdy55323xdarfvyzabcgdzpcplcd3s7xmowqd.onion:9735,02739dd2f54b5866618f
02620094b606bdf258a38901d76594b25684ab13bd446c4c376ccc1e3ddb110ffc,2,5,2,1131,,,tor,fimdstrcbcd67ph36wfg4mvnmmosdbypvlqucjvaqjpt2mo6so55unad.onion:9735,SatoshiBlessYou
024d24bff5248f7cc44195172650894db79a5494b28bdf7c02f098f42db37e5146,4,3,4,1047,,,tor,sxcce56an7f6vm3liulcel3w4pybxawazhh3jkoefh64ruj23qgbcsid.onion:9735,Kizashi
0229715d85d30a71e3714debecf6d1a8f9afdbd3e1e9b79ba27ae9efa12bbf4105,3,28,3,1676,,,tor,qth3finl5ju6vzrhlpdnqzbxpi7j5wdod4dddw4etl3zczq2vl6mcaad.onion:9735,Lightning Boy Martone
0395cfee1a3559b704222d2164a55339c274ac9d91686853d015040f6994a94fc7,5,1,5,164,,,tor,3xmvgtbmas3ldd5us6ikzw4e23imqiv7zbvbqmnaq6amozew6uvqe7yd.onion:9735,Deckard's Dilemma
032c3b4ff6fcda717a22791e20fc7801593dd279f308945e29d1d614af0945bb7b,3,19,3,1479,,,tor,nrjmtb3fdcpf57tz37dye26qr2kgve4zgaaozkjpvfoxnrrctee6zlid.onion:9735,032c3b4ff6fcda717a22
02097f4ad2a39ff36c79d4ab1135f2246d1276d51164f9e7042154c4f3452edd95,1,0,1,282,,,tor,wdp5vyn2eq4u2gtvlhzmgxt4b52xs7sgqqqf7oijlhnbxbohysoy57id.onion:9735,Plebius
02724d42557156ea193870ab602b012890324b8adba08896ee015299f819aa4335,1,10,1,2524,,,tor,p456gtzl57o6vaz2kuqewmz36srrzdz6nm3rezlig4zmqqqc223mmfyd.onion:9735,Akka
021f548a8ab5eb8e7cf91e4c9777c388463e213485ece9a1808e3c6850084ee630,2,11,2,967,,,tor,ioxwuikk3x6pcc7oglvhdtzjfiewchbbkrojgqycdevomlrnpjbddpqd.onion:9735,bakfiets
032c2cb64ef0b6d5f4fac7b474712517b461fdf30ca85c32ed8d9a35c752042fc9,1,3,1,680,,,tor,x3dyuf7d7ihw5hp2yf3ffhydowuiiniywielmvuzueguomsa533apvyd.onion:9735,dragonsats.com
03fd1da48a1e6320cd110e6b0190a83c902c2b47a23f1018b77cb3c1d24c0be6bd,8,38,8,787,,,tor,k6uan5qcb6qvl2ykkeou44khv2g44nhy5lqsqsh4rjpxce3fdsznrayd.onion:9735,03fd1da48a1e6320cd11
0397ddbf47c6e0e8b821b1c8874b615aaae4020f158ed734a8e37a1c96bd043f61,5,10,5,1022,,,none,,0397ddbf47c6e0e8b821
02245cd8982e257398decd7f76a28e9b23faecf64bc97cb1696a619dab5f1b492b,2,0,2,260,,,clearnet,"0.0.0.0:9735,[::]:9735",Alby Hub
0312881f3c94eb1dc4ddf3fc5345599261c493c8617a3acd3362d54d2c78088e82,1,0,1,110,9808,CN,clearnet,39.129.252.126:9735,LNT.H02
03697a61f497df5252f2105db9eb4dffdf06d96a6482adf76751a5a5b280e77c03,1,0,1,163,9808,CN,clearnet,223.74.4.130:9735,LNT.csy
026c2cad89b39690870c13712db01351682579c3523aa47041bf5d3bab5d71a14b,1,8,2,1744,,,tor,wh4m67euxbuhbqhv5phjhopjrrgeytid2hzoerhmym5mdvmnhmfl47yd.onion:9735,SLIMYTOTE
030d761346c1fbdc481a6ae9704c3e1ee270f5bdb046a22bda6ea11112774a2161,1,0,1,163,4134,CN,clearnet,218.84.121.64:9735,LNT.zh02
02cd566293ad8c8fd55bf5c5be38df5fc0af2b445333b10cbbd8b8a7d4c7ed7fe3,49,13,49,122,49453,NL,both,"213.152.187.249:9888,[2a00:1678:1337:7a18:6097:4d86:9267:8d13]:9888,dlgpebf75clwa5e3d7eihzbnbrgrj4d2s2yezbphxsob4mk2eah6s3qd.onion:9735",🪖BornToRunKnotdes🪢
02b97f647df381d9495c3c5fda63fd872855d0c65242d66568f4cc9414663a3021,1,9,1,1359,,,tor,ckng4p2az3veg3nd5t7l3faypxz4ujoeit4xxpfjvwjell6s3qzvktid.onion:9735,notabot
02d5e96bf2e46376c53e03e7fa3672dbd2f4f3823cf9250907ea5f52f0481e815f,1,0,1,395,,,tor,zai37hfxvh5evo5gee5uexmry4ee5vawusevufvwit7ukcczn5xhgoqd.onion:9735,Raspijogy2
037abe1afd7a515e6e69130ad6c55a24dcffc847e4b743b4195d9b5a1a9f96afae,1,0,1,1164,,,tor,2kwylqr2bc4wmzxyygnr4mao5ncgkhpjdyl5rpen37dc7hq2gild3mqd.onion:9735,037abe1afd7a515e6e69
035c96617732a13b9867945e9c3a76436dd5a2215d97907f0ad7429dcc4a258788,1,3,1,1322,,,tor,rzgwjsdvfsottoh7m5ajvytld2e5gdljvcl7v26e42w72fq6wm4wdvad.onion:9735,EXPLORINATION
032843deefe74658fcea59de60a8dab11a4d2ff89bf339ddba73e5cefe6fa8a779,2,2,3,1624,,,tor,5inpbsp65phjevvdpykehmz7oqdawxc6ol52j62ly5ltnykmbtaetqqd.onion:9735,032843deefe74658fcea
0394a8cf19969a6aa5677f5b62b37104187b967322415351286c928fd66ceb0d97,49,74,49,915,14061,US,both,"159.223.176.115:49305,63uawhozycui5vwysldbaz2imu53li5rqg3nnxxi6jhgbothkyqymdad.onion:9735",AZ Capital
035015097e4fb2b53ecdd8c95cb9f3f3e89a1c502d169a8fe845c352c8994a3cd9,4,4,4,121,,,tor,tncqgajkmrhhuclaoxrdykw5qgb3bzrm5t4yqrmdlkk34kog5bf2hnad.onion:9735,blammo
034db0128cc3bbaa96caf26cdd699c35b7ed6a2daa36da379570565635f7fa2b8f,1,0,1,266,16509,US,both,"54.71.27.149:20251,2wg6i4bysxfld4rc7qpuz72mxjtone5ftel6y6sx36zhsrpwijzj2qqd.onion:9735",55jlr
029712ecb9aaf312a69e72d1624ee2bc034d04b5903b3d26a974f3ca34e8762861,5,0,5,172,,,tor,cq5xhc3wb4mfgyfeysy3n6xzumkq5kcugdnrvtduadfwfchxgg2ulpyd.onion:9735,CASTIRON37
0347c8ff715b85ccb4c393400d59a292022ad623fda93dc2164be4d67a7128efa6,1,1,1,831,,,tor,44lijwtffutt42275rssbnat3pzuoaq7vgpuugz6par7uibchfoo55id.onion:9735,ShineBrite
03fa79fb7d88d250a79976000d6fae4d47a4d923b73bddba042474582b7dbbe076,1,9,1,1327,,,tor,emfg3izuufnjdyqx2rmtdzhibbt5ghez42f5hjh2gvouhiunnmv5woyd.onion:9735,03fa79fb7d88d250a799
03557fd11b58cb93d2ad4fab4dd4cff7462a97e21e8f6b7a712cb8bd27a96b9eef,1,12,3,2847,14061,NL,clearnet,188.166.23.129:9735,TorGuard VPN
